1gt4_prot,6.52
2ykj_prot,6.21
6c9n_prot,4.78
1ow8_prot,5.4
1rv1_prot,6.85
3zlw_prot,3.7
2fo4_prot,7.22
4wq3_prot,7.0
4f6v_prot,5.8
4xhk_prot,8.3
1ule_prot,5.92
4rn0_prot,6.59
1uj0_prot,4.57
4zki_prot,2.92
5lhh_prot,8.17
1i7c_prot,6.4
6oyw_prot,8.4
2p2i_prot,7.42
1zsh_prot,7.07
3b1u_prot,5.72
6e59_prot,8.67
6nfi_prot,7.05
4fz6_prot,6.9
2wd1_prot,7.09
6g6w_prot,9.7
6o57_prot,6.29
3idp_prot,8.8
2wbd_prot,6.64
1qja_prot,6.38
6ayd_prot,6.3
1g7p_prot,7.05
4xkc_prot,5.87
1uom_prot,7.72
1k1p_prot,7.92
3hxf_prot,4.96
6i3u_prot,9.22
3ob2_prot,4.59
2g97_prot,6.82
4uwl_prot,8.57
6bfp_prot,7.7
2x4t_prot,5.13
2x2m_prot,6.77
5aqv_prot,3.43
6a05_prot,4.89
4znx_prot,6.62
4xm6_prot,4.05
3uvk_prot,6.8
2joa_prot,5.96
2v22_prot,5.39
3ad8_prot,3.16
5v3y_prot,6.72
4ke1_prot,8.6
2opb_prot,8.74
3qpo_prot,6.61
3qvv_prot,4.42
5v35_prot,6.96
5hk1_prot,8.37
2xx4_prot,7.1
6azl_prot,4.93
4h38_prot,6.04
1g2a_prot,8.0
5uci_prot,5.37
4j0v_prot,7.55
1tps_prot,8.0
3adt_prot,4.55
5xv7_prot,7.96
6fii_prot,8.02
3u3z_prot,5.36
6qgj_prot,9.0
2k3w_prot,5.24
3chr_prot,7.21
3fqh_prot,6.24
4ajw_prot,5.86
2pri_prot,2.91
5c7e_prot,5.0
5k4i_prot,8.51
4lv4_prot,5.0
3ine_prot,6.77
1tyn_prot,9.7
6r1c_prot,4.92
4du8_prot,5.37
5ngf_prot,5.11
4za0_prot,7.21
5yie_prot,5.25
5o4t_prot,3.4
2g63_prot,8.17
4uxh_prot,5.96
3okc_prot,4.44
3gnv_prot,7.03
1mqg_prot,6.28
5o48_prot,4.7
1t37_prot,4.35
6o50_prot,8.55
2zx9_prot,10.27
1o47_prot,8.4
2osm_prot,6.2
3sv7_prot,6.08
4tk1_prot,3.72
4ce2_prot,3.84
6nfn_prot,7.7
4qt2_prot,6.32
6rw1_prot,5.88
2ksp_prot,4.24
5o83_prot,7.96
1a4h_prot,5.92
2ydi_prot,6.82
2ybp_prot,4.62
6c0t_prot,7.37
3ro0_prot,4.5
3n2c_prot,5.12
3pjg_prot,3.55
2e9v_prot,7.9
3n46_prot,4.3
5ar5_prot,6.3
2z4y_prot,6.15
4xhl_prot,4.43
6pt3_prot,9.41
4mji_prot,4.09
4y46_prot,7.96
3btc_prot,5.75
4pb1_prot,2.82
1t08_prot,5.51
2g5p_prot,8.42
1gt3_prot,6.46
2ymt_prot,8.0
6udx_prot,8.0
2qnx_prot,5.62
3mkn_prot,4.12
2ym8_prot,7.89
2r8q_prot,3.24
5yls_prot,5.29
5g2n_prot,7.03
6gu4_prot,4.7
2azc_prot,6.74
6mso_prot,5.42
5o1b_prot,4.7
5db2_prot,7.6
2i3z_prot,8.7
4b9h_prot,5.35
3ft2_prot,7.36
3frg_prot,8.4
5k13_prot,8.74
6fjf_prot,8.17
6do1_prot,8.08
2wk2_prot,6.82
2k0x_prot,5.68
5gx7_prot,5.56
6r49_prot,2.1
5t31_prot,6.96
4b00_prot,8.61
3qup_prot,6.32
2gph_prot,5.3
4yw7_prot,6.89
6g6y_prot,6.66
6p8z_prot,4.7
5ett_prot,6.23
6nfg_prot,4.11
5mw4_prot,11.7
4ie5_prot,4.82
4b6e_prot,2.3
1o4r_prot,2.41
1o2k_prot,6.92
3spk_prot,8.52
3zly_prot,3.52
3mbz_prot,5.8
1puq_prot,7.28
3ril_prot,3.84
5tyh_prot,2.08
1k2v_prot,4.44
6gz9_prot,2.13
4f6x_prot,5.09
4xhe_prot,10.3
4pmp_prot,6.4
4n5t_prot,8.15
5fnq_prot,3.0
4f64_prot,7.2
1i7m_prot,9.64
5yc2_prot,4.94
5dms_prot,4.53
2e93_prot,6.96
3mb6_prot,7.0
2fov_prot,7.55
4hs6_prot,7.52
6hle_prot,9.31
4q1f_prot,8.04
2iyf_prot,3.75
2vti_prot,6.18
4glw_prot,6.1
4y2j_prot,3.1
3wyk_prot,7.64
5e1e_prot,7.66
1i8i_prot,7.66
5g42_prot,2.3
3hr1_prot,9.43
3btj_prot,5.62
3s56_prot,9.62
1ow6_prot,5.4
5c26_prot,6.77
1sfi_prot,10.0
3qzt_prot,4.0
3ftw_prot,2.78
1vyj_prot,7.0
1awi_prot,4.05
3w32_prot,7.12
3vf9_prot,8.72
3ckt_prot,6.32
6dim_prot,2.14
2i5j_prot,6.3
6g91_prot,5.49
3ck8_prot,3.84
5a14_prot,7.3
6apw_prot,6.17
3nw7_prot,8.28
2oz5_prot,6.48
5k1v_prot,5.7
5uir_prot,7.14
2g9r_prot,6.08
4hyh_prot,9.0
6c5k_prot,7.16
1c29_prot,6.33
4ocp_prot,6.1
1uod_prot,3.11
3up7_prot,8.21
3wsy_prot,6.36
3zov_prot,7.22
3rjc_prot,5.24
5tzg_prot,5.8
1xur_prot,5.18
2fl5_prot,8.74
1db4_prot,7.24
5wf7_prot,4.01
4cfx_prot,5.06
5uey_prot,8.29
3b28_prot,8.47
1tpz_prot,6.19
5gty_prot,7.72
4qwx_prot,6.27
6qhg_prot,3.13
5mtw_prot,5.72
3b2t_prot,5.21
4qw4_prot,6.95
3h26_prot,4.49
6g3o_prot,9.24
6cyg_prot,4.17
4h5d_prot,7.55
4j03_prot,7.59
4aj2_prot,2.38
3fw4_prot,9.4
4nus_prot,8.3
4fpf_prot,4.41
2c6k_prot,6.14
4lph_prot,5.04
3nrm_prot,8.4
3fqa_prot,0.49
4alg_prot,6.3
6bod_prot,4.26
1rzx_prot,4.1
2ynr_prot,5.77
1v0p_prot,6.89
3hqr_prot,5.52
2vwf_prot,5.06
4pgb_prot,7.48
2lcs_prot,6.7
4bvb_prot,4.48
6m9t_prot,7.7
4dv9_prot,6.72
6avi_prot,5.71
2oz2_prot,5.71
5uiu_prot,9.7
5k7h_prot,6.0
1z6p_prot,6.05
3ik1_prot,4.85
5e1b_prot,4.84
1v3x_prot,7.62
4raq_prot,6.72
6ovz_prot,3.85
5ixf_prot,5.52
3zc6_prot,9.22
2ykc_prot,6.11
2ym6_prot,6.06
3zcz_prot,6.77
5cxh_prot,8.3
6hlb_prot,10.27
4q1a_prot,9.3
1bmk_prot,7.6
2vtn_prot,6.07
5fgk_prot,8.77
3wyl_prot,8.85
6msa_prot,7.08
2azm_prot,5.66
4f63_prot,6.3
4l6q_prot,6.27
1exw_prot,3.9
4wwo_prot,7.42
2o9v_prot,3.54
2z4w_prot,6.01
3rik_prot,2.47
4bzn_prot,5.84
1xpc_prot,8.77
5tyo_prot,8.21
6oy2_prot,9.87
5mw3_prot,6.62
2hob_prot,5.72
4ie2_prot,5.35
2mpa_prot,8.04
2esm_prot,6.28
1yid_prot,5.0
1o49_prot,6.36
2osc_prot,7.77
5t36_prot,7.37
3sv9_prot,5.0
3kab_prot,3.2
2v13_prot,7.59
6fel_prot,6.4
4ny3_prot,4.31
5ets_prot,5.91
5o4z_prot,6.07
5da3_prot,7.1
5fdd_prot,4.2
4pge_prot,7.77
2lct_prot,5.14
6biz_prot,6.57
1py1_prot,4.4
2g0h_prot,7.64
2g6q_prot,5.82
1mqi_prot,7.63
5e2m_prot,7.23
5fb1_prot,5.92
2c6l_prot,6.57
5exx_prot,5.39
6cvd_prot,4.0
3dt1_prot,8.62
5jal_prot,2.47
4ii9_prot,6.03
4kln_prot,7.7
3fw3_prot,7.37
2a3w_prot,5.42
5xpl_prot,7.7
5xvu_prot,4.65
1cwc_prot,7.8
2be2_prot,8.7
6e9w_prot,6.55
3kdt_prot,6.59
5mri_prot,4.4
3h21_prot,4.7
4qw3_prot,6.61
5v5n_prot,8.02
1sje_prot,8.22
4h5c_prot,7.55
4j04_prot,4.96
4acd_prot,8.31
4h36_prot,4.27
3igv_prot,7.6
6skb_prot,7.7
6r8p_prot,4.48
6gy1_prot,6.3
5nhl_prot,9.52
4f3i_prot,7.44
4l52_prot,8.4
6k05_prot,6.56
5ctc_prot,6.35
2fl2_prot,8.7
3odi_prot,7.82
2g9u_prot,6.08
2x2c_prot,7.72
6c3u_prot,5.4
4xm8_prot,3.02
4y83_prot,7.77
4gj7_prot,6.77
4rac_prot,7.52
4xg8_prot,8.72
5vsb_prot,5.12
4jv8_prot,5.85
5ixt_prot,4.6
6i97_prot,8.18
4hso_prot,4.66
5cxz_prot,6.26
6c99_prot,5.62
2ff2_prot,8.21
6bl2_prot,7.39
3s3v_prot,6.23
4q1s_prot,4.17
4oon_prot,7.52
1i80_prot,6.41
1kwr_prot,6.6
6m9f_prot,8.22
5uig_prot,7.95
4kij_prot,4.3
5k76_prot,8.3
1r5n_prot,5.42
2rr4_prot,4.78
4ijh_prot,4.33
2xto_prot,6.2
6g9h_prot,8.4
3vid_prot,6.21
4qtb_prot,6.7
4nym_prot,3.55
2euf_prot,7.82
4j3e_prot,7.06
2mps_prot,5.41
1o4g_prot,2.3
3que_prot,8.82
2gvd_prot,7.0
4cc7_prot,4.33
1qj6_prot,7.74
6ay3_prot,8.02
3cde_prot,7.66
5eta_prot,5.8
6qmd_prot,3.77
6o3y_prot,4.42
2jjk_prot,8.05
5mqt_prot,5.7
3jxw_prot,9.0
4f08_prot,6.6
4meq_prot,3.6
5ty1_prot,5.21
3eg6_prot,5.77
6bec_prot,4.01
3l7d_prot,2.18
3n23_prot,8.52
3zju_prot,5.68
3u3f_prot,5.1
1r0x_prot,3.83
4ajk_prot,3.11
1z3t_prot,3.94
4u44_prot,8.1
1z5m_prot,7.52
2pr9_prot,7.37
1fhr_prot,4.0
4u4x_prot,5.01
3iny_prot,3.66
1tyr_prot,7.0
4nuf_prot,5.3
2vqj_prot,6.44
2ayp_prot,8.15
3wzq_prot,6.23
5fbo_prot,9.51
4q4e_prot,6.72
4xbb_prot,5.0
4mi6_prot,4.31
3emh_prot,6.85
3ekq_prot,6.75
2feq_prot,8.86
6a94_prot,7.4
5vpm_prot,8.8
4ju7_prot,6.17
5g11_prot,7.21
1c4y_prot,7.92
3wuu_prot,5.14
5x5o_prot,8.3
6rtn_prot,6.63
3d7g_prot,7.77
5kqd_prot,6.3
2r4f_prot,8.82
6i5p_prot,4.32
5aqj_prot,2.68
3ggw_prot,5.54
2yac_prot,8.7
1a1b_prot,6.4
3uvw_prot,5.17
5dhp_prot,3.85
1hge_prot,2.27
5yf1_prot,3.28
5gr9_prot,7.48
1cx9_prot,6.75
5oq5_prot,7.7
6qhr_prot,7.72
5hka_prot,6.46
4kc4_prot,3.23
4tnw_prot,3.78
4cfm_prot,4.74
3lxg_prot,8.14
2wgi_prot,4.07
2wap_prot,6.64
3h2o_prot,4.59
3vjk_prot,9.43
4nzb_prot,4.17
3kb3_prot,6.82
2z4b_prot,9.36
4ura_prot,5.5
4utx_prot,5.24
3l7c_prot,2.44
4ww6_prot,10.21
2r1w_prot,4.6
3zlk_prot,5.88
5ktu_prot,6.21
5dk4_prot,8.7
4rh5_prot,6.9
5lh8_prot,7.72
1bbz_prot,5.82
5fh6_prot,5.92
5x02_prot,9.85
3wv1_prot,11.41
4rhy_prot,5.95
4ge4_prot,8.11
5ye9_prot,6.45
3l16_prot,7.48
6bed_prot,4.72
2ybk_prot,4.62
5wef_prot,6.44
1qj1_prot,8.05
5etf_prot,3.79
6df7_prot,8.0
5zyi_prot,7.07
5mwj_prot,7.61
6e3p_prot,8.7
3voz_prot,6.85
4nyj_prot,3.49
6fe5_prot,9.3
4tkf_prot,6.55
1o2y_prot,5.85
5v9p_prot,6.14
4dpy_prot,5.37
3khj_prot,7.55
3u6w_prot,6.92
6iup_prot,7.64
5i43_prot,7.2
1nhv_prot,5.66
5uoy_prot,7.57
4kot_prot,5.46
2qh6_prot,6.0
5tpg_prot,7.85
3zev_prot,8.64
3s3q_prot,8.77
5dd0_prot,7.08
4y2x_prot,6.29
3wyy_prot,8.49
6mum_prot,8.41
4y24_prot,6.66
4rad_prot,7.1
1bm2_prot,6.96
4mjr_prot,3.55
4q18_prot,6.13
5lgp_prot,7.04
2x8d_prot,6.1
6c9r_prot,6.71
5vse_prot,5.97
5jhd_prot,4.52
5hm3_prot,5.17
4qwj_prot,5.77
3vjl_prot,8.25
4ytf_prot,8.15
6qh9_prot,5.0
3ia6_prot,8.52
5mte_prot,6.78
2opy_prot,4.52
1dbj_prot,7.68
3n1w_prot,3.3
5awt_prot,4.52
4wtu_prot,9.52
2x4o_prot,4.77
3bxs_prot,5.1
3upi_prot,8.22
3uvp_prot,7.46
5lmb_prot,7.8
4pnm_prot,5.85
5yfz_prot,6.96
5nhy_prot,8.64
4xkx_prot,9.05
3od0_prot,7.92
3mag_prot,4.07
5axp_prot,9.03
6a93_prot,8.16
2yhy_prot,5.6
5m7m_prot,6.45
3bqn_prot,8.6
3uyt_prot,7.85
6os5_prot,5.36
2vqm_prot,6.01
5nad_prot,8.96
4bpi_prot,6.17
5tuq_prot,6.35
2g01_prot,5.91
5ujo_prot,4.36
6r1x_prot,4.4
2a3b_prot,3.33
4lp6_prot,8.27
4alu_prot,7.77
3fqs_prot,7.39
6ncj_prot,7.62
2c9t_prot,7.48
4lyn_prot,7.22
4acx_prot,7.11
5jn8_prot,7.3
1g4j_prot,8.7
5t6p_prot,6.06
1m21_prot,6.52
3h2a_prot,3.96
5oqw_prot,7.4
4ee0_prot,8.63
4y8c_prot,7.96
5nhp_prot,7.64
4ock_prot,5.08
3ebb_prot,5.3
1rs2_prot,4.3
3piz_prot,5.46
2flb_prot,5.74
3odu_prot,8.14
4hys_prot,7.26
3bxz_prot,6.72
4d0w_prot,7.7
5lmk_prot,7.43
5lkr_prot,5.48
4n9d_prot,7.72
5dg6_prot,5.07
5ngt_prot,5.89
1orw_prot,7.6
4ux6_prot,5.92
2p8n_prot,3.15
5dgz_prot,7.85
2ay2_prot,1.88
5e2q_prot,5.79
1iwq_prot,8.06
3vc4_prot,7.62
6fob_prot,7.63
6qaa_prot,7.66
4w7t_prot,6.05
6cvx_prot,7.68
3lq8_prot,9.4
3szb_prot,4.92
1o8b_prot,2.68
5jap_prot,6.64
2i0g_prot,9.72
6qg4_prot,8.07
5xpp_prot,7.44
4l0t_prot,7.18
1a2c_prot,6.3
2ksb_prot,3.12
4xh2_prot,8.22
6prt_prot,2.67
2o9j_prot,6.92
4bzr_prot,7.6
5tys_prot,10.72
3l1s_prot,8.7
2e9d_prot,5.89
2r7g_prot,6.05
3d4f_prot,7.72
5kre_prot,7.23
5fnj_prot,2.29
4pkr_prot,4.82
1a46_prot,5.7
5nmf_prot,7.42
6g07_prot,4.57
5orx_prot,3.51
3ka2_prot,6.62
3dxj_prot,6.22
1o2p_prot,4.85
1dg9_prot,2.74
1o4i_prot,2.64
5a82_prot,5.6
4b0g_prot,7.82
1z9h_prot,3.0
3tjh_prot,5.41
5eto_prot,5.57
6o3w_prot,5.12
2wmu_prot,4.38
3ant_prot,8.07
6p10_prot,5.22
4yxd_prot,4.34
3ika_prot,7.85
6sal_prot,6.58
3sym_prot,4.57
5i4v_prot,8.52
6g9f_prot,6.23
4dvi_prot,6.72
1vyq_prot,5.3
4gj9_prot,3.3
4eon_prot,6.05
6ms1_prot,5.22
5m4k_prot,5.66
4xg6_prot,8.01
3pch_prot,5.4
3peq_prot,7.5
3q0z_prot,7.7
4jv6_prot,6.66
4jpc_prot,7.03
7abp_prot,6.46
5dd9_prot,6.11
5o7i_prot,6.09
2vtr_prot,5.82
4f9g_prot,5.62
4xgz_prot,7.62
3hrf_prot,4.99
1ycm_prot,8.0
6iph_prot,6.66
1ktt_prot,5.82
6e9l_prot,6.04
5oxm_prot,1.3
1at6_prot,4.07
2a5u_prot,8.1
3chg_prot,3.99
6o9b_prot,6.4
6qaf_prot,7.42
5wic_prot,4.64
5a2k_prot,6.35
3nth_prot,4.32
1qf4_prot,6.18
2df6_prot,5.98
4bv2_prot,3.74
6jjm_prot,2.85
2ynn_prot,5.17
3okv_prot,6.23
5m1z_prot,4.18
2ay5_prot,2.59
5e2v_prot,6.08
2vwz_prot,6.1
5ngs_prot,6.77
6esy_prot,5.59
4olh_prot,8.3
4ojq_prot,3.3
6hov_prot,3.3
6c3n_prot,2.49
1mxo_prot,9.0
6bfe_prot,5.85
4rkx_prot,5.1
5x33_prot,8.49
4pnc_prot,5.43
4y8d_prot,8.05
4xmo_prot,8.7
2fj0_prot,7.66
2x24_prot,6.48
6i5y_prot,8.54
6un3_prot,8.64
4ac3_prot,3.96
5i86_prot,6.28
3h2f_prot,4.06
6e0q_prot,8.1
6g5j_prot,6.7
6o6f_prot,7.4
4tn2_prot,6.92
4h3a_prot,6.29
1slg_prot,3.9
5hkh_prot,5.09
1qi0_prot,2.35
3ehw_prot,4.82
5ix1_prot,6.31
5m29_prot,7.4
4y2v_prot,4.04
5o7n_prot,6.52
6evo_prot,5.17
4eoi_prot,6.05
5vsk_prot,5.74
6jib_prot,5.8
1r5g_prot,7.52
5hgc_prot,8.66
2zq1_prot,6.62
6g9a_prot,7.68
3b8z_prot,6.54
2v85_prot,4.46
2c5x_prot,6.6
1kqb_prot,4.0
3ans_prot,6.25
2wmr_prot,4.28
2a0c_prot,7.3
1nhx_prot,5.68
1p6e_prot,2.92
4j59_prot,5.85
1yi3_prot,5.4
5t54_prot,9.06
5a8y_prot,9.77
2bow_prot,4.0
5eth_prot,7.25
6few_prot,5.85
5mwd_prot,5.72
6e5g_prot,5.37
6qk8_prot,4.85
1tsi_prot,3.48
3dxm_prot,6.0
1o4n_prot,1.4
5a85_prot,5.3
4ww8_prot,10.17
4uro_prot,8.4
4utv_prot,5.09
2e9c_prot,5.96
1pum_prot,3.05
4pml_prot,4.52
4pku_prot,4.52
4l0s_prot,6.84
4eft_prot,4.07
5ye7_prot,5.46
4mex_prot,6.7
1zuc_prot,8.77
5ty8_prot,5.46
6k5t_prot,4.24
3oad_prot,9.62
3l1n_prot,5.63
4uru_prot,2.22
3n49_prot,5.15
5tyn_prot,9.28
4bzo_prot,7.89
3q96_prot,8.54
5iq6_prot,5.26
1c7e_prot,6.3
6rqk_prot,2.8
5yea_prot,8.3
1a4g_prot,8.4
4l0i_prot,6.57
5yc4_prot,4.92
4wwn_prot,6.07
1exv_prot,7.35
2e95_prot,7.1
2ydf_prot,7.66
3sv8_prot,7.91
1o48_prot,6.35
5jk3_prot,8.14
5t37_prot,6.62
5etr_prot,6.52
3tll_prot,4.39
2v12_prot,9.05
3kac_prot,3.13
5mw2_prot,8.52
2hiz_prot,6.95
5bnj_prot,8.7
4b6c_prot,6.16
4ie3_prot,6.01
2ou7_prot,3.81
5i2r_prot,7.72
3ftq_prot,5.33
5c20_prot,6.41
1z6q_prot,6.7
3ckr_prot,5.3
6g97_prot,8.38
6dik_prot,5.07
5uit_prot,8.34
5hg5_prot,8.7
5cxi_prot,6.55
3l8s_prot,7.0
1zz1_prot,6.02
3zeb_prot,6.13
2ym7_prot,6.89
3f81_prot,7.13
1hk1_prot,5.64
2vto_prot,6.85
4pdk_prot,8.22
3br9_prot,7.21
3wym_prot,9.52
5fas_prot,7.47
3btl_prot,5.96
4eos_prot,6.05
3pcu_prot,5.29
2qhn_prot,6.01
2ykb_prot,5.96
4j0y_prot,6.36
4b3u_prot,5.33
3ti6_prot,9.27
6r8q_prot,6.92
6skc_prot,7.1
1tve_prot,5.68
5ows_prot,8.0
6dcy_prot,5.46
3cgy_prot,3.15
3ad7_prot,2.52
3tiz_prot,3.82
4lys_prot,4.34
3kdu_prot,6.46
6qha_prot,5.3
5mrh_prot,4.2
3fxz_prot,6.89
5v5o_prot,4.14
5hmk_prot,7.4
2xxw_prot,6.41
1mxu_prot,5.4
5cr7_prot,3.1
3obq_prot,3.54
4l53_prot,7.55
4ec4_prot,7.6
4ocv_prot,5.08
6gy0_prot,7.32
3hxi_prot,6.33
4f3h_prot,6.38
5ctb_prot,7.64
5tza_prot,9.0
2r2l_prot,9.0
2llq_prot,5.82
1mqh_prot,6.52
5ts0_prot,7.8
1zyr_prot,5.74
2p8s_prot,7.68
2g6p_prot,6.22
5fb0_prot,5.47
6eu6_prot,4.39
6gvx_prot,7.62
5ldk_prot,4.17
4el0_prot,4.49
1jmi_prot,6.06
1t3t_prot,4.96
4pgd_prot,6.92
5yij_prot,3.42
5g1n_prot,7.77
6euz_prot,4.18
6hol_prot,5.72
3s0j_prot,3.77
1nkm_prot,7.3
4ciz_prot,7.29
4kjv_prot,7.74
3lqi_prot,5.16
5xpm_prot,7.64
6djd_prot,2.14
1cwb_prot,7.89
6njj_prot,5.99
2c6m_prot,6.46
6o9x_prot,6.05
3u3u_prot,6.88
6cve_prot,6.8
5hdv_prot,7.82
5m4q_prot,3.51
1i8h_prot,4.54
4mlx_prot,3.19
5e1d_prot,5.39
5laz_prot,8.4
5g43_prot,3.7
1ow7_prot,5.4
1zzz_prot,5.14
2yke_prot,5.96
6hld_prot,9.21
2m3o_prot,5.3
3ens_prot,8.05
3mkf_prot,4.77
5qin_prot,10.4
2vth_prot,3.92
5fat_prot,6.96
3wyj_prot,6.44
5x9p_prot,6.89
5yjb_prot,7.54
1bmm_prot,7.1
5uis_prot,6.84
3nw6_prot,8.15
6apv_prot,6.96
3ftv_prot,2.93
3vf8_prot,6.82
3w33_prot,7.44
1awh_prot,6.08
2jj3_prot,9.55
5orb_prot,4.29
5bnm_prot,4.82
1nax_prot,6.43
1lb6_prot,4.08
4ie4_prot,5.48
5hh6_prot,6.4
4aft_prot,6.47
5wcl_prot,4.52
6czi_prot,6.25
1m7q_prot,8.59
6g6x_prot,4.88
5etu_prot,3.89
3kad_prot,5.12
4yw6_prot,7.08
1jg0_prot,5.3
5z5v_prot,6.54
4f65_prot,8.6
5yc3_prot,4.85
5lhg_prot,5.6
2x7s_prot,5.78
3mb7_prot,6.7
3oay_prot,1.7
2qa8_prot,6.0
5tyi_prot,6.89
3zlx_prot,3.8
6i0r_prot,4.35
4ci1_prot,6.6
1dkd_prot,5.7
5hbh_prot,7.31
1nms_prot,6.7
2gz7_prot,6.52
3ama_prot,6.53
1kti_prot,3.43
6r1k_prot,5.05
6r7r_prot,6.33
6djc_prot,6.63
4pgc_prot,5.88
5naw_prot,7.3
4xdo_prot,4.08
3s68_prot,8.66
6boe_prot,5.54
1etz_prot,7.24
2yns_prot,7.6
5fb7_prot,7.89
1wcc_prot,3.46
4d9p_prot,3.84
1c2t_prot,6.59
4gfd_prot,9.48
4y8y_prot,9.15
5nhj_prot,8.27
5cte_prot,7.8
5tzf_prot,5.8
1ru1_prot,4.74
3ggc_prot,5.44
3rl7_prot,4.74
6c5j_prot,7.16
6bfx_prot,7.1
1gx0_prot,4.22
1rsd_prot,6.52
4hyi_prot,8.52
4y85_prot,7.89
3upz_prot,5.6
4qw5_prot,6.35
6ncp_prot,5.74
5ewz_prot,6.34
5ow8_prot,5.16
6ffe_prot,6.1
5mtv_prot,4.11
4h5e_prot,6.07
5ue4_prot,6.36
5wfz_prot,8.0
5wf6_prot,7.83
5uex_prot,8.82
5jnn_prot,5.35
5t6j_prot,4.93
5hk9_prot,6.54
3lxs_prot,8.1
1db5_prot,6.82
3ti1_prot,3.89
6skd_prot,5.8
5owt_prot,8.17
5c7d_prot,5.11
4qxt_prot,7.8
6djj_prot,4.1
2a3x_prot,6.92
3ind_prot,5.82
3chs_prot,7.77
6qgk_prot,6.7
5ox5_prot,5.59
2c6c_prot,7.52
1yc5_prot,3.0
1dmt_prot,8.7
5hdx_prot,7.32
5c11_prot,6.47
4hvd_prot,8.85
2g0g_prot,6.29
1ets_prot,8.22
6mvx_prot,5.14
6esm_prot,5.53
5yid_prot,5.4
3hqz_prot,9.38
1gwq_prot,7.12
3ggj_prot,6.0
6a04_prot,5.21
2x4u_prot,4.32
2x2l_prot,5.28
3zo2_prot,7.1
5kq5_prot,8.05
3f2a_prot,7.24
1haa_prot,8.7
1jd6_prot,7.39
4oc4_prot,6.98
2is0_prot,6.7
4xm7_prot,3.57
2avi_prot,15.22
4pnw_prot,5.05
2vxj_prot,4.17
4xkb_prot,6.1
5lm4_prot,3.88
4ocx_prot,11.44
1xsc_prot,4.3
5tzo_prot,5.23
4jzb_prot,6.47
3s9y_prot,6.44
2g96_prot,4.28
2r2b_prot,4.2
5uch_prot,6.01
4h39_prot,6.68
4b5b_prot,6.41
2xx5_prot,6.7
4qqi_prot,5.52
3ti8_prot,9.05
3adu_prot,4.14
3kd7_prot,3.7
6qho_prot,6.2
5ow1_prot,4.15
3qpn_prot,7.77
6kzc_prot,7.94
2xxy_prot,7.89
4ke0_prot,7.77
2ovz_prot,7.89
1o79_prot,6.39
5v3x_prot,6.59
4jvi_prot,5.3
3s3k_prot,4.01
5m44_prot,7.4
6msn_prot,4.95
4pde_prot,6.44
2azb_prot,7.19
5db3_prot,7.92
5o1c_prot,3.95
4y2b_prot,8.36
2vta_prot,3.73
2vrx_prot,7.35
5yjk_prot,6.09
4q1n_prot,9.7
2vr4_prot,5.68
5ddf_prot,6.17
3uza_prot,8.94
5e1m_prot,6.72
3l81_prot,4.53
6udy_prot,7.57
3f8s_prot,7.89
5a7i_prot,5.26
5gx6_prot,5.8
3u0t_prot,9.52
1cr6_prot,8.51
4luv_prot,2.85
2hfp_prot,8.52
6die_prot,3.13
4clb_prot,6.55
3ft3_prot,7.36
